,gender,age,field_of_work_agg,race,hometown_agg,partner_attractiveness,partner_sincerity,partner_intelligence,partner_humor,partner_ambition,partner_shared_interests,liking,reciprocity_estimate,acquaintance,partner_age,partner_field_of_work_agg,partner_race,partner_hometown_agg,decision
137,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
138,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,4.0,5.0,6.0,4.0,6.0,4.0,5.0,1.0,0,25.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
139,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
140,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
141,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
142,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,0,22.0,"Business, law, politics and intl. affairs",Asian,Western US,1
143,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,0,25.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
144,1,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Other,Western US,0
145,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,21.0,"Business, law, politics and intl. affairs",Asian,Mid US,0
146,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,5.0,7.0,7.0,9.0,7.0,6.0,9.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
147,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,6.0,8.0,5.0,8.0,6.0,5.0,5.0,0,25.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
148,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
149,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
150,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,10.0,10.0,6.0,10.0,7.0,6.0,7.0,0,23.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
151,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,0,22.0,"Business, law, politics and intl. affairs",Asian,Western US,0
152,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,0,25.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
153,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,26.0,"Business, law, politics and intl. affairs",Other,Western US,0
154,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,8.0,7.0,9.0,5.0,7.0,9.0,1.0,1,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
155,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,5.0,8.0,7.0,5.0,9.0,5.0,7.0,2.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
156,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,5.0,8.0,8.0,4.0,9.0,3.0,6.0,1.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
157,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,7.0,7.0,8.0,5.0,7.0,2.0,6.0,1.0,0,24.0,Sciences,Caucasian,Asia,0
158,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,8.0,8.0,6.0,8.0,4.0,5.0,2.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
159,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,8.0,8.0,6.0,8.0,5.0,8.0,2.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
160,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,4.0,7.0,7.0,4.0,7.0,3.0,5.0,1.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
161,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,9.0,9.0,10.0,9.0,9.0,8.0,9.0,5.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
162,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,5.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0,0,27.0,"Business, law, politics and intl. affairs",African American,Mid US,0
163,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,7.0,4.0,6.0,4.0,4.0,2.0,2.0,1.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
164,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,5.0,8.0,8.0,5.0,8.0,2.0,6.0,1.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
165,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,8.0,7.0,7.0,7.0,2.0,6.0,1.0,0,28.0,Sciences,Caucasian,Eastern US,0
166,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,6.0,8.0,7.0,6.0,8.0,2.0,6.0,1.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
167,0,21.0,"Business, law, politics and intl. affairs",Asian,Eastern US,5.0,9.0,9.0,8.0,9.0,5.0,8.0,3.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,0
168,0,27.0,Education and social work,African American,Mid US,5.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
169,0,27.0,Education and social work,African American,Mid US,4.0,7.0,6.0,6.0,7.0,2.0,3.0,3.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
170,0,27.0,Education and social work,African American,Mid US,5.0,6.0,6.0,5.0,6.0,3.0,3.0,2.0,0,23.0,Sciences,Asian,Western US,0
171,0,27.0,Education and social work,African American,Mid US,5.0,7.0,7.0,5.0,7.0,3.0,4.0,3.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
172,0,27.0,Education and social work,African American,Mid US,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,0,24.0,Sciences,Caucasian,Asia,1
173,0,27.0,Education and social work,African American,Mid US,6.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
174,0,27.0,Education and social work,African American,Mid US,8.0,7.0,7.0,7.0,6.0,7.0,7.0,4.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
175,0,27.0,Education and social work,African American,Mid US,5.0,7.0,7.0,6.0,6.0,5.0,5.0,4.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
176,0,27.0,Education and social work,African American,Mid US,6.0,7.0,7.0,5.0,7.0,4.0,5.0,3.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
177,0,27.0,Education and social work,African American,Mid US,5.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,0,27.0,"Business, law, politics and intl. affairs",African American,Mid US,1
178,0,27.0,Education and social work,African American,Mid US,3.0,4.0,5.0,4.0,4.0,2.0,2.0,1.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
179,0,27.0,Education and social work,African American,Mid US,3.0,6.0,7.0,5.0,5.0,4.0,2.0,2.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
180,0,27.0,Education and social work,African American,Mid US,7.0,7.0,8.0,6.0,7.0,8.0,8.0,5.0,0,28.0,Sciences,Caucasian,Eastern US,1
181,0,27.0,Education and social work,African American,Mid US,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
182,0,27.0,Education and social work,African American,Mid US,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,1
183,0,21.0,Sciences,Asian,Asia,5.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,1
184,0,21.0,Sciences,Asian,Asia,5.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
185,0,21.0,Sciences,Asian,Asia,6.0,6.0,7.0,6.0,6.0,6.0,6.5,5.0,0,23.0,Sciences,Asian,Western US,1
186,0,21.0,Sciences,Asian,Asia,5.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
187,0,21.0,Sciences,Asian,Asia,7.0,7.0,7.0,6.0,6.0,9.0,9.0,10.0,1,24.0,Sciences,Caucasian,Asia,1
188,0,21.0,Sciences,Asian,Asia,6.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
189,0,21.0,Sciences,Asian,Asia,7.0,6.0,7.0,7.0,7.0,6.0,7.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
190,0,21.0,Sciences,Asian,Asia,5.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
191,0,21.0,Sciences,Asian,Asia,7.0,7.0,6.0,7.0,6.0,7.0,8.0,6.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
192,0,21.0,Sciences,Asian,Asia,6.0,6.0,7.0,8.0,8.0,7.0,7.0,5.0,0,27.0,"Business, law, politics and intl. affairs",African American,Mid US,1
193,0,21.0,Sciences,Asian,Asia,7.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
194,0,21.0,Sciences,Asian,Asia,6.0,6.0,5.0,7.0,5.0,6.0,6.0,5.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
195,0,21.0,Sciences,Asian,Asia,6.0,7.0,6.0,6.0,5.0,5.0,6.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
196,0,21.0,Sciences,Asian,Asia,6.0,8.0,7.0,6.0,7.0,5.0,6.0,5.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,0
197,0,27.0,Education and social work,Caucasian,Eastern US,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
198,0,25.0,Education and social work,Caucasian,Mid US,7.0,8.0,9.0,6.0,8.0,5.0,6.0,4.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
199,0,25.0,Education and social work,Caucasian,Mid US,5.0,8.0,8.0,6.0,8.0,5.0,7.0,3.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
200,0,25.0,Education and social work,Caucasian,Mid US,6.0,7.0,8.0,7.0,9.0,7.0,7.0,5.0,0,23.0,Sciences,Asian,Western US,0
201,0,25.0,Education and social work,Caucasian,Mid US,4.0,5.0,10.0,4.0,10.0,4.0,4.0,5.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
202,0,25.0,Education and social work,Caucasian,Mid US,6.0,7.0,9.0,7.0,9.0,3.0,5.0,4.0,0,24.0,Sciences,Caucasian,Asia,0
203,0,25.0,Education and social work,Caucasian,Mid US,6.0,8.0,7.0,5.0,8.0,7.0,7.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
204,0,25.0,Education and social work,Caucasian,Mid US,7.0,8.0,8.0,6.0,10.0,6.0,8.0,7.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
205,0,25.0,Education and social work,Caucasian,Mid US,3.0,8.0,9.0,8.0,10.0,5.0,8.0,4.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
206,0,25.0,Education and social work,Caucasian,Mid US,8.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
207,0,25.0,Education and social work,Caucasian,Mid US,9.0,8.0,9.0,8.0,10.0,7.0,8.0,7.0,0,27.0,"Business, law, politics and intl. affairs",African American,Mid US,0
208,0,25.0,Education and social work,Caucasian,Mid US,6.0,5.0,8.0,7.0,10.0,8.0,6.0,7.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
209,0,25.0,Education and social work,Caucasian,Mid US,5.0,4.0,7.0,5.0,9.0,7.0,5.0,4.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
210,0,25.0,Education and social work,Caucasian,Mid US,7.0,8.0,9.0,7.0,8.0,5.0,7.0,7.0,0,28.0,Sciences,Caucasian,Eastern US,0
211,0,25.0,Education and social work,Caucasian,Mid US,5.0,8.0,8.0,6.0,9.0,6.0,6.0,7.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
212,0,25.0,Education and social work,Caucasian,Mid US,7.0,7.0,7.0,8.0,8.0,6.0,7.0,5.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,0
213,0,23.0,Education and social work,Caucasian,Western US,2.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
214,0,23.0,Education and social work,Caucasian,Western US,2.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
215,0,23.0,Education and social work,Caucasian,Western US,2.0,5.0,5.0,3.0,7.0,3.0,3.0,2.0,0,23.0,Sciences,Asian,Western US,0
216,0,23.0,Education and social work,Caucasian,Western US,2.0,6.0,7.0,1.0,7.0,2.0,2.0,3.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
217,0,23.0,Education and social work,Caucasian,Western US,3.0,8.0,7.0,6.0,6.0,4.0,5.0,4.0,0,24.0,Sciences,Caucasian,Asia,0
218,0,23.0,Education and social work,Caucasian,Western US,4.0,7.0,6.0,1.0,4.0,3.0,2.0,2.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
219,0,23.0,Education and social work,Caucasian,Western US,7.0,4.0,5.0,6.0,5.0,4.0,6.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
220,0,23.0,Education and social work,Caucasian,Western US,3.0,7.0,6.0,4.0,6.0,2.0,2.0,2.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
221,0,23.0,Education and social work,Caucasian,Western US,5.0,8.0,8.0,7.0,7.0,6.0,5.0,5.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
222,0,23.0,Education and social work,Caucasian,Western US,7.0,6.0,6.0,7.0,6.0,6.0,8.0,5.0,0,27.0,"Business, law, politics and intl. affairs",African American,Mid US,0
223,0,23.0,Education and social work,Caucasian,Western US,6.0,7.0,6.0,5.0,6.0,6.0,6.0,4.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
224,0,23.0,Education and social work,Caucasian,Western US,2.0,7.0,6.0,4.0,4.0,4.0,5.0,4.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
225,0,23.0,Education and social work,Caucasian,Western US,6.0,8.0,8.0,6.0,7.0,5.0,6.0,6.0,0,28.0,Sciences,Caucasian,Eastern US,0
226,0,23.0,Education and social work,Caucasian,Western US,2.0,8.0,7.0,2.0,7.0,2.0,3.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
227,0,23.0,Education and social work,Caucasian,Western US,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,0
228,0,22.0,Sciences,Latino,Eastern US,1.0,4.0,6.0,2.0,6.0,1.0,2.0,2.0,0,23.0,Sciences,Asian,Western US,0
229,0,22.0,Sciences,Latino,Eastern US,1.0,6.0,7.0,6.0,4.0,3.0,2.0,3.0,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
230,0,22.0,Sciences,Latino,Eastern US,1.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,0,24.0,Sciences,Caucasian,Asia,0
231,0,22.0,Sciences,Latino,Eastern US,3.0,6.0,6.0,4.0,5.0,1.0,1.0,2.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
232,0,22.0,Sciences,Latino,Eastern US,8.0,7.0,6.0,6.0,4.0,4.0,6.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
233,0,22.0,Sciences,Latino,Eastern US,1.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
234,0,22.0,Sciences,Latino,Eastern US,6.0,5.0,6.0,7.0,8.0,4.0,4.0,4.0,0,27.0,"Business, law, politics and intl. affairs",African American,Mid US,1
235,0,22.0,Sciences,Latino,Eastern US,1.0,2.0,6.0,1.0,6.0,2.0,2.0,3.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
236,0,22.0,Sciences,Latino,Eastern US,1.0,3.0,7.0,1.0,4.0,2.0,1.0,3.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
237,0,22.0,Sciences,Latino,Eastern US,6.0,4.0,8.0,3.0,8.0,2.0,3.0,3.0,0,28.0,Sciences,Caucasian,Eastern US,0
238,0,22.0,Sciences,Latino,Eastern US,2.0,4.0,7.0,3.0,6.0,2.0,1.0,2.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
239,0,22.0,Sciences,Latino,Eastern US,5.0,6.0,6.0,4.0,3.0,4.0,4.0,1.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,0
240,0,22.0,Education and social work,Caucasian,Western US,8.0,6.0,7.0,3.0,7.0,2.0,6.0,4.0,0,24.0,Sciences,Caucasian,Asia,1
241,0,22.0,Education and social work,Caucasian,Western US,6.0,8.0,7.0,4.0,7.0,2.0,6.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
242,0,22.0,Education and social work,Caucasian,Western US,7.0,5.0,6.0,8.0,6.0,4.0,5.0,6.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,0
243,0,22.0,Education and social work,Caucasian,Western US,6.0,7.0,7.0,4.0,6.0,6.0,6.0,5.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
244,0,22.0,Education and social work,Caucasian,Western US,6.0,8.0,8.0,5.0,7.0,5.0,8.0,7.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
245,0,22.0,Education and social work,Caucasian,Western US,6.0,8.0,7.0,6.0,5.0,3.0,6.0,6.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,1
246,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
247,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,9.0,8.0,5.0,9.0,5.0,8.0,5.0,0,30.0,"Business, law, politics and intl. affairs",Asian,Asia,0
248,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,0,23.0,Sciences,Asian,Western US,0
249,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,4.0,6.0,6.0,5.0,7.0,6.0,6.0,5.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
250,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,9.0,7.0,5.0,6.0,3.0,7.0,4.0,0,24.0,Sciences,Caucasian,Asia,0
251,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,4.0,5.0,5.0,2.0,6.0,5.0,4.0,3.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
252,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
253,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,5.0,5.0,7.0,7.0,6.0,8.0,6.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
254,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,1,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
255,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,8.0,8.0,7.0,7.0,8.0,4.0,0,27.0,"Business, law, politics and intl. affairs",African American,Mid US,1
256,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
257,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,3.0,7.0,8.0,6.0,7.0,5.0,7.0,7.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
258,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,8.0,7.0,9.0,7.0,9.0,6.0,0,28.0,Sciences,Caucasian,Eastern US,1
259,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,3.0,5.0,8.0,4.0,7.0,6.0,6.0,5.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
260,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,7.0,8.0,8.0,7.0,8.0,8.0,5.0,0,23.0,"Business, law, politics and intl. affairs",African American,Western US,1
261,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,4.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Western US,0
262,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
263,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,4.0,6.0,7.0,5.0,8.0,5.0,5.0,4.0,0,24.0,Sciences,Caucasian,Asia,0
264,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,4.0,5.0,7.0,3.0,6.0,4.0,5.0,4.0,0,28.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
265,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,9.0,6.0,7.0,7.0,6.0,5.0,7.0,4.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
266,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,2.0,3.0,4.0,2.0,6.0,2.0,4.0,3.0,0,30.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
267,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Western US,7.0,8.0,8.0,6.0,7.0,5.0,7.0,8.0,0,25.0,"Business, law, politics and intl. affairs",Asian,Eastern US,1
